Name,Product_URL,Colors,Size,Image Url
Casual Sleeveless Solid Women White Top,https://www.flipkart.com/hsr-casual-solid-women-white-top/p/itm41aebd15c400b?pid=TOPGETGJEYUP8Y7C&lid=LSTTOPGETGJEYUP8Y7CHYNGCQ&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_5_193&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=0fdde503-fd9f-417b-ab58-70ddc8a74524.TOPGETGJEYUP8Y7C.SEARCH&ppt=None&ppn=None&ssid=kgz7vicia80000001692719487808&qH=26c2838b3aeb0a75,"['Black', 'Blue', 'Gray', 'Green', 'Pink', 'RED', 'White', 'YELLOW']",['Free'],"['https://rukminim2.flixcart.com/image/128/128/l3rmzrk0/top/9/x/f/free-women-stylish-sleeveless-high-mock-neck-stretchable-knit-original-imagetgjejrzzzyc.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l3rmzrk0/top/n/w/v/free-women-stylish-sleeveless-high-mock-neck-stretchable-knit-original-imagetgjpwf3kdup.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l3rmzrk0/top/z/n/v/free-women-stylish-sleeveless-high-mock-neck-stretchable-knit-original-imagetgjvr89pzgv.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l3rmzrk0/top/y/l/q/free-women-stylish-sleeveless-high-mock-neck-stretchable-knit-original-imagetgjd2vgb7aa.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l3rmzrk0/top/i/a/s/free-women-stylish-sleeveless-high-mock-neck-stretchable-knit-original-imagetgjprry3fxp.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/2/a/y/free-women-stylish-sleeveless-high-mock-neck-stretchable-knit-original-imagznh8smaqzfbd.jpeg?q=70']"
Casual Regular Sleeves Printed Women Purple Top,https://www.flipkart.com/vebnor-casual-printed-women-purple-top/p/itm2258b453278a9?pid=TOPGZ9H9E4QBAYZT&lid=LSTTOPGZ9H9E4QBAYZTZONZNV&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_5_194&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=0fdde503-fd9f-417b-ab58-70ddc8a74524.TOPGZ9H9E4QBAYZT.SEARCH&ppt=None&ppn=None&ssid=kgz7vicia80000001692719487808&qH=26c2838b3aeb0a75,"['Coral Pink', 'Dark Purple', 'Teal Blue']","['S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/z/n/h/l-top525-vebnor-original-imagz9h9rwuhxzpn.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/f/y/l/l-top525-vebnor-original-imagz9h9htbunqhy.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/p/e/d/l-top525-vebnor-original-imagz9h9vqgykenw.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/2/d/q/l-top525-vebnor-original-imagz9h985zgkc7n.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/p/m/b/l-top525-vebnor-original-imagz9h9nmgyvunb.jpeg?q=70']"
Casual Regular Sleeves Solid Women Beige Top,https://www.flipkart.com/brucella-casual-solid-women-beige-top/p/itma2268080ee2d0?pid=TOPGBSKQZJBCKQVB&lid=LSTTOPGBSKQZJBCKQVBH6E2YB&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_5_195&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=0fdde503-fd9f-417b-ab58-70ddc8a74524.TOPGBSKQZJBCKQVB.SEARCH&ppt=None&ppn=None&ssid=kgz7vicia80000001692719487808&qH=26c2838b3aeb0a75,"['Beige', 'Black']","['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/kzvlua80/top/0/i/8/xl-top-d4-brucella-original-imagbsgxutg52unn.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kzvlua80/top/0/i/8/xl-top-d4-brucella-original-imagbsgxutg52unn.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kzvlua80/top/w/f/u/xl-top-d4-brucella-original-imagbsgx6ygys9zn.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kzvlua80/top/c/g/d/xl-top-d4-brucella-original-imagbsgxyfjdyesh.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kzvlua80/top/i/w/t/xl-top-d4-brucella-original-imagbsgxjzrjkgfm.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kzvlua80/top/6/f/5/xl-top-d4-brucella-original-imagbsgxng4xjgxk.jpeg?q=70']"
Casual Roll Up Sleeves Solid Women Maroon Top,https://www.flipkart.com/harpa-casual-roll-up-sleeve-solid-women-maroon-top/p/itmfgwnfgpctufbq?pid=TOPFGWEHGP2RYHG3&lid=LSTTOPFGWEHGP2RYHG3HRGW4D&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_5_196&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=0fdde503-fd9f-417b-ab58-70ddc8a74524.TOPFGWEHGP2RYHG3.SEARCH&ppt=None&ppn=None&ssid=kgz7vicia80000001692719487808&qH=26c2838b3aeb0a75,"['Maroon', 'Pink', 'Yellow']","['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/b/j/j/l-gr5693-maroon-harpa-original-imafgwn3qytjrjgn-bb.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/b/j/j/l-gr5693-maroon-harpa-original-imafgwn3qytjrjgn-bb.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kflftzk0/top/b/j/j/l-gr5693-maroon-harpa-original-imafwyuxkvhhupwb.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kflftzk0/top/b/j/j/l-gr5693-maroon-harpa-original-imafwyzappgmdamu.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/jw6pifk0/top/b/j/j/l-gr5693-maroon-harpa-original-imafgwn3pgvgpbht.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/jw6pifk0/top/b/j/j/s-gr5693-maroon-harpa-original-imafgwn3vzbtywcj.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/jw6pifk0/top/b/j/j/s-gr5693-maroon-harpa-original-imafgwn3ppzhqvhu.jpeg?q=70']"
Casual Sleeveless Self Design Women Black Top,https://www.flipkart.com/q-rious-casual-self-design-women-black-top/p/itm403c95992ad94?pid=TOPG8HYUXPZWPXRA&lid=LSTTOPG8HYUXPZWPXRAMWCZDK&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_5_197&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_eXCC7TVsFaINla2de9NbLqI72sSNv0nwIEB1lzw5iDKxvuqvd4dpG5FUWm6SbBfQNpXFWs_82EYmA1SQRDYu-g%3D%3D&ppt=None&ppn=None&ssid=kgz7vicia80000001692719487808&qH=26c2838b3aeb0a75,"['Black', 'Brown', 'Coffee', 'Lavender', 'Maroon', 'Pista']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/q/t/p/l-ct1-black-q-rious-original-imaggzhgnj9ky5xe.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/q/t/p/l-ct1-black-q-rious-original-imaggzhgnj9ky5xe.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/u/c/b/l-ct1-black-q-rious-original-imaggzhgsfnrrrz5.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/y/n/p/l-ct1-black-q-rious-original-imaggzhgfstcbaeg.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/8/c/o/l-ct1-black-q-rious-original-imaggzhgfhrw7a3y.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/b/q/4/l-ct1-black-q-rious-original-imaggzhgqfng7xhz.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/f/u/r/l-ct1-black-q-rious-original-imaggzhgmknttuuf.jpeg?q=70']"
Casual Roll Up Sleeves Striped Women Red Top,https://www.flipkart.com/ap2kurti-casual-striped-women-red-top/p/itm3dcdf8ff6dcae?pid=TOPG9NFYZGM54GWR&lid=LSTTOPG9NFYZGM54GWRBMIVOZ&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_5_198&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_eXCC7TVsFaINla2de9NbLqI72sSNv0nwIEB1lzw5iDLKz1KnNdZB4zlyTaAvfOBy-UbuAeNXvbj2fiqtxMLt8w%3D%3D&ppt=None&ppn=None&ssid=kgz7vicia80000001692719487808&qH=26c2838b3aeb0a75,"['Blue', 'Grey', 'Light Browen', 'Lime Green', 'PEECH', 'Pink']","['S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/h/o/k/m-tc15-ap2kurti-original-imag9nfyymygudym.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/a/p/w/m-tc15-ap2kurti-original-imag9nfyadhszhjy.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/7/3/s/m-tc15-ap2kurti-original-imag9nfybtx3gg3q.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/s/x/t/m-tc15-ap2kurti-original-imag9nfyq6kdkze4.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/n/g/9/m-tc15-ap2kurti-original-imag9nfyymgm3gnc.jpeg?q=70']"
Casual Sleeveless Solid Women Black Top,https://www.flipkart.com/tusi-casual-solid-women-black-top/p/itmeb2ea16a4ce7c?pid=TOPGM2KG2YG9HUZQ&lid=LSTTOPGM2KG2YG9HUZQDD6JT8&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_5_199&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=0fdde503-fd9f-417b-ab58-70ddc8a74524.TOPGM2KG2YG9HUZQ.SEARCH&ppt=None&ppn=None&ssid=kgz7vicia80000001692719487808&qH=26c2838b3aeb0a75,"['BLACK', 'MAROON', 'PINK', 'PURPLE', 'WHITE']","['XS', 'S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/a/h/4/l-tusi-tank-top-black-tusi-original-imagm2kfc545fzxf.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/f/f/s/l-tusi-tank-top-black-tusi-original-imagm2kfnm9uqav8.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/r/g/g/l-tusi-tank-top-black-tusi-original-imagm2kf4jhczhg5.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/t/h/b/l-tusi-tank-top-black-tusi-original-imagm2kfcqynybzr.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/1/y/i/l-tusi-tank-top-black-tusi-original-imagm2kf7jbvvdwm.jpeg?q=70']"
Casual Regular Sleeves Solid Women Maroon Top,https://www.flipkart.com/harpa-casual-solid-women-maroon-top/p/itm9237a2d037542?pid=TOPGBWNH989T3FZF&lid=LSTTOPGBWNH989T3FZFSSVNQX&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_5_200&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=0fdde503-fd9f-417b-ab58-70ddc8a74524.TOPGBWNH989T3FZF.SEARCH&ppt=None&ppn=None&ssid=kgz7vicia80000001692719487808&qH=26c2838b3aeb0a75,"['Black', 'Maroon', 'Pink', 'White']","['XS', 'S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/l01blow0/top/9/k/d/s-gr6320-wine-harpa-original-imagbwnh2pythntt.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l01blow0/top/b/k/e/s-gr6320-wine-harpa-original-imagbwnhbxqku5hh.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l01blow0/top/4/z/i/s-gr6320-wine-harpa-original-imagbwnhbtrkrrhe.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l01blow0/top/c/2/n/s-gr6320-wine-harpa-original-imagbwnheuchnnx2.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l01blow0/top/d/d/w/s-gr6320-wine-harpa-original-imagbwnhzaazyzxg.jpeg?q=70']"
Casual Cap Sleeves Solid Women Yellow Top,https://www.flipkart.com/vkf-casual-solid-women-yellow-top/p/itm07c6bfce655fb?pid=TOPGSZ4TVUYXXUPF&lid=LSTTOPGSZ4TVUYXXUPFGMQ9CZ&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_6_201&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_WGKT2qOP2ocSXf_ATrGpTKXZ2uosAk-93iAhdW--wwWyYDv3ruwUpt8mRJyFhehiJMYQf_f5-m39c6jArImrDA%3D%3D&ppt=None&ppn=None&ssid=8cnggmwj8w0000001692719519766&qH=26c2838b3aeb0a75,[],"['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/t-shirt/y/j/s/m-vkf5004-vkf-original-imagsz2kxqpykbu6.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/t-shirt/3/j/j/m-vkf5004-vkf-original-imagsz2kfzhfhash.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/t-shirt/y/y/f/m-vkf5004-vkf-original-imagsz2kgyhzmtks.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/t-shirt/e/t/h/m-vkf5004-vkf-original-imagsz2k4ahcmzgh.jpeg?q=70']"
Casual Regular Sleeves Printed Women White Top,https://www.flipkart.com/fronlioz-casual-printed-women-white-top/p/itm3ea26cf8a6c04?pid=TOPGRCKWXV7WFFHQ&lid=LSTTOPGRCKWXV7WFFHQ6DUPEQ&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_6_202&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_WGKT2qOP2ocSXf_ATrGpTKXZ2uosAk-93iAhdW--wwWeTdJB7O7nKPH9BoQnwuphpG75tKhFN2j4obm54wtI_g%3D%3D&ppt=None&ppn=None&ssid=8cnggmwj8w0000001692719519766&qH=26c2838b3aeb0a75,"['White', 'White Cat', 'White Titali']","['M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/v/f/t/xxl-top-shirt-fronlioz-original-imagrckvwy3dm5fx.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/g/h/b/xxl-top-shirt-fronlioz-original-imagrckvndfmhrzt.jpeg?q=70']"
Casual Regular Sleeves Solid Women Green Top,https://www.flipkart.com/iuga-casual-solid-women-green-top/p/itmf350fb13794aa?pid=TOPGNPKDNPBRMGVE&lid=LSTTOPGNPKDNPBRMGVEFQK4DZ&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_6_203&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=05fa3b41-2f04-4529-803d-cb5b161d4b48.TOPGNPKDNPBRMGVE.SEARCH&ppt=None&ppn=None&ssid=8cnggmwj8w0000001692719519766&qH=26c2838b3aeb0a75,"['Black', 'Green', 'Light Blue', 'Maroon', 'White']","['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/e/3/v/xl-top-126-iuga-original-imagnpkdecstp9g9.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/c/y/r/xl-top-126-iuga-original-imagnpkdjxqgnr6b.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/s/h/b/xl-top-126-iuga-original-imagnpkd3kdwu4ur.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/a/c/y/xl-top-126-iuga-original-imagnpkdqmbyydqa.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/y/n/k/xl-top-126-iuga-original-imagnpkdpnav7hgb.jpeg?q=70']"
Casual Regular Sleeves Printed Women Blue Top,https://www.flipkart.com/vebnor-casual-printed-women-blue-top/p/itm055eea428dc16?pid=TOPGZ9HEZCWVNZDW&lid=LSTTOPGZ9HEZCWVNZDWWNOQWJ&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_6_204&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=05fa3b41-2f04-4529-803d-cb5b161d4b48.TOPGZ9HEZCWVNZDW.SEARCH&ppt=None&ppn=None&ssid=8cnggmwj8w0000001692719519766&qH=26c2838b3aeb0a75,"['Coral Pink', 'Dark Purple', 'Teal Blue']","['S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/l/6/y/m-top525-vebnor-original-imagz9herwchdxeg.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/a/4/v/l-top525-vebnor-original-imagz9her4fnubmc.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/n/j/s/s-top525-vebnor-original-imagz9hexbvfhjfj.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/2/f/e/l-top525-vebnor-original-imagz9hexy97yzjg.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/g/y/s/l-top525-vebnor-original-imagz9herhxe2mza.jpeg?q=70']"
Casual Cuffed Sleeves Printed Women Black Top,https://www.flipkart.com/tokyo-talkies-casual-printed-women-black-top/p/itm16db38d0a26ac?pid=TOPGQJMZNK2DFXMY&lid=LSTTOPGQJMZNK2DFXMYMQLHH1&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_6_205&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=05fa3b41-2f04-4529-803d-cb5b161d4b48.TOPGQJMZNK2DFXMY.SEARCH&ppt=None&ppn=None&ssid=8cnggmwj8w0000001692719519766&qH=26c2838b3aeb0a75,[],"['XS', 'S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/9/y/v/m-tttp008162-tokyo-talkies-original-imagqjmycryyfsgz.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/h/8/c/m-tttp008162-tokyo-talkies-original-imagqjmyhjuvxzrb.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/d/t/c/m-tttp008162-tokyo-talkies-original-imagqjmykgxrb2eh.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/b/b/e/m-tttp008162-tokyo-talkies-original-imagqjmypgapafgk.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/t/v/k/m-tttp008162-tokyo-talkies-original-imagqjmy9beavgnh.jpeg?q=70']"
